"","month","value","source","iso3","tbase","method"
"6287","Apr",2432.39965820312,"CDDs_GLDAS (1970-2009 avg.)","ERI",28,"ASHRAE"
"6288","Apr",10018.1650390625,"CDDs_GLDAS (1970-2009 avg.)","ETH",28,"ASHRAE"
"6289","Apr",339.418823242188,"CDDs_GLDAS (1970-2009 avg.)","GMB",28,"ASHRAE"
"6290","Apr",1005.20428466797,"CDDs_GLDAS (1970-2009 avg.)","GAB",28,"ASHRAE"
"6291","Apr",6335.26123046875,"CDDs_GLDAS (1970-2009 avg.)","GHA",28,"ASHRAE"
"6292","Apr",5324.177734375,"CDDs_GLDAS (1970-2009 avg.)","GIN",28,"ASHRAE"
"6293","Apr",5801.0087890625,"CDDs_GLDAS (1970-2009 avg.)","CIV",28,"ASHRAE"
"6294","Apr",7041.37841796875,"CDDs_GLDAS (1970-2009 avg.)","KEN",28,"ASHRAE"
"6295","Apr",404.171691894531,"CDDs_GLDAS (1970-2009 avg.)","LBR",28,"ASHRAE"
"6296","Apr",603.516235351562,"CDDs_GLDAS (1970-2009 avg.)","MDG",28,"ASHRAE"
"6297","Apr",51473.3125,"CDDs_GLDAS (1970-2009 avg.)","MLI",28,"ASHRAE"
"6298","Apr",29006.908203125,"CDDs_GLDAS (1970-2009 avg.)","MRT",28,"ASHRAE"
"6299","Apr",0,"CDDs_GLDAS (1970-2009 avg.)","MLT",28,"ASHRAE"
"6300","Apr",616.993896484375,"CDDs_GLDAS (1970-2009 avg.)","MOZ",28,"ASHRAE"
"6301","Apr",20.5729351043701,"CDDs_GLDAS (1970-2009 avg.)","MWI",28,"ASHRAE"
"6302","Apr",49536.6953125,"CDDs_GLDAS (1970-2009 avg.)","NER",28,"ASHRAE"
"6303","Apr",0,"CDDs_GLDAS (1970-2009 avg.)","MYT",28,"ASHRAE"
"6304","Apr",0,"CDDs_GLDAS (1970-2009 avg.)","ATF",28,"ASHRAE"
"6305","Apr",31841.87109375,"CDDs_GLDAS (1970-2009 avg.)","NGA",28,"ASHRAE"
"6306","Apr",868.433044433594,"CDDs_GLDAS (1970-2009 avg.)","GNB",28,"ASHRAE"
"6307","Apr",0,"CDDs_GLDAS (1970-2009 avg.)","RWA",28,"ASHRAE"
"6308","Apr",0,"CDDs_GLDAS (1970-2009 avg.)","SYC",28,"ASHRAE"
"6309","Apr",62.5577850341797,"CDDs_GLDAS (1970-2009 avg.)","ZAF",28,"ASHRAE"
"6310","Apr",0,"CDDs_GLDAS (1970-2009 avg.)","LSO",28,"ASHRAE"
"6311","Apr",144.778793334961,"CDDs_GLDAS (1970-2009 avg.)","BWA",28,"ASHRAE"
"6312","Apr",7806.33251953125,"CDDs_GLDAS (1970-2009 avg.)","SEN",28,"ASHRAE"
"6313","Apr",1042.65490722656,"CDDs_GLDAS (1970-2009 avg.)","SLE",28,"ASHRAE"
"6314","Apr",13061.525390625,"CDDs_GLDAS (1970-2009 avg.)","SOM",28,"ASHRAE"
"6315","Apr",84924.7265625,"CDDs_GLDAS (1970-2009 avg.)","SDN",28,"ASHRAE"
"6316","Apr",1500.94848632812,"CDDs_GLDAS (1970-2009 avg.)","TGO",28,"ASHRAE"
"6317","Apr",0,"CDDs_GLDAS (1970-2009 avg.)","STP",28,"ASHRAE"
"6318","Apr",545.236206054688,"CDDs_GLDAS (1970-2009 avg.)","TZA",28,"ASHRAE"
"6319","Apr",252.419876098633,"CDDs_GLDAS (1970-2009 avg.)","UGA",28,"ASHRAE"
"6320","Apr",15125.8291015625,"CDDs_GLDAS (1970-2009 avg.)","BFA",28,"ASHRAE"
"6321","Apr",50.5208511352539,"CDDs_GLDAS (1970-2009 avg.)","NAM",28,"ASHRAE"
"6322","Apr",0.158473446965218,"CDDs_GLDAS (1970-2009 avg.)","SWZ",28,"ASHRAE"
"6323","Apr",50.2515830993652,"CDDs_GLDAS (1970-2009 avg.)","ZMB",28,"ASHRAE"
"6324","Apr",75.6964797973633,"CDDs_GLDAS (1970-2009 avg.)","ZWE",28,"ASHRAE"
"6325","May",80.9699172973633,"CDDs_GLDAS (1970-2009 avg.)","AGO",28,"ASHRAE"
"6326","May",0,"CDDs_GLDAS (1970-2009 avg.)","BHR",28,"ASHRAE"
"6327","May",3093.55590820312,"CDDs_GLDAS (1970-2009 avg.)","BEN",28,"ASHRAE"
"6328","May",437.63427734375,"CDDs_GLDAS (1970-2009 avg.)","COG",28,"ASHRAE"
"6329","May",2811.82836914062,"CDDs_GLDAS (1970-2009 avg.)","COD",28,"ASHRAE"
"6330","May",0,"CDDs_GLDAS (1970-2009 avg.)","BDI",28,"ASHRAE"
"6331","May",3536.6005859375,"CDDs_GLDAS (1970-2009 avg.)","CMR",28,"ASHRAE"
"6332","May",64830.921875,"CDDs_GLDAS (1970-2009 avg.)","TCD",28,"ASHRAE"
"6333","May",0,"CDDs_GLDAS (1970-2009 avg.)","COM",28,"ASHRAE"
"6334","May",4352.158203125,"CDDs_GLDAS (1970-2009 avg.)","CAF",28,"ASHRAE"
"6335","May",0,"CDDs_GLDAS (1970-2009 avg.)","CPV",28,"ASHRAE"
"6336","May",705.350891113281,"CDDs_GLDAS (1970-2009 avg.)","DJI",28,"ASHRAE"
"6337","May",4.2305736541748,"CDDs_GLDAS (1970-2009 avg.)","GNQ",28,"ASHRAE"
"6338","May",3734.43017578125,"CDDs_GLDAS (1970-2009 avg.)","ERI",28,"ASHRAE"
"6339","May",9936.0380859375,"CDDs_GLDAS (1970-2009 avg.)","ETH",28,"ASHRAE"
"6340","May",391.208374023438,"CDDs_GLDAS (1970-2009 avg.)","GMB",28,"ASHRAE"
"6341","May",637.20947265625,"CDDs_GLDAS (1970-2009 avg.)","GAB",28,"ASHRAE"
"6342","May",4523.265625,"CDDs_GLDAS (1970-2009 avg.)","GHA",28,"ASHRAE"
"6343","May",4102.89453125,"CDDs_GLDAS (1970-2009 avg.)","GIN",28,"ASHRAE"
"6344","May",3731.59716796875,"CDDs_GLDAS (1970-2009 avg.)","CIV",28,"ASHRAE"
"6345","May",4125.13623046875,"CDDs_GLDAS (1970-2009 avg.)","KEN",28,"ASHRAE"
"6346","May",221.536254882812,"CDDs_GLDAS (1970-2009 avg.)","LBR",28,"ASHRAE"
"6347","May",71.5652465820312,"CDDs_GLDAS (1970-2009 avg.)","MDG",28,"ASHRAE"
"6348","May",68823.7578125,"CDDs_GLDAS (1970-2009 avg.)","MLI",28,"ASHRAE"
"6349","May",52397.703125,"CDDs_GLDAS (1970-2009 avg.)","MRT",28,"ASHRAE"
"6350","May",0,"CDDs_GLDAS (1970-2009 avg.)","MLT",28,"ASHRAE"
"6351","May",74.1091461181641,"CDDs_GLDAS (1970-2009 avg.)","MOZ",28,"ASHRAE"
"6352","May",3.69978976249695,"CDDs_GLDAS (1970-2009 avg.)","MWI",28,"ASHRAE"
"6353","May",69161.75,"CDDs_GLDAS (1970-2009 avg.)","NER",28,"ASHRAE"
"6354","May",0,"CDDs_GLDAS (1970-2009 avg.)","MYT",28,"ASHRAE"
"6355","May",0,"CDDs_GLDAS (1970-2009 avg.)","ATF",28,"ASHRAE"
"6356","May",25538.013671875,"CDDs_GLDAS (1970-2009 avg.)","NGA",28,"ASHRAE"
"6357","May",897.997253417969,"CDDs_GLDAS (1970-2009 avg.)","GNB",28,"ASHRAE"
"6358","May",0,"CDDs_GLDAS (1970-2009 avg.)","RWA",28,"ASHRAE"
"6359","May",0,"CDDs_GLDAS (1970-2009 avg.)","SYC",28,"ASHRAE"
"6360","May",0.549136757850647,"CDDs_GLDAS (1970-2009 avg.)","ZAF",28,"ASHRAE"
"6361","May",0,"CDDs_GLDAS (1970-2009 avg.)","LSO",28,"ASHRAE"
"6362","May",0.714868724346161,"CDDs_GLDAS (1970-2009 avg.)","BWA",28,"ASHRAE"
"6363","May",9446.3740234375,"CDDs_GLDAS (1970-2009 avg.)","SEN",28,"ASHRAE"
"6364","May",693.728637695312,"CDDs_GLDAS (1970-2009 avg.)","SLE",28,"ASHRAE"
"6365","May",12689.6650390625,"CDDs_GLDAS (1970-2009 avg.)","SOM",28,"ASHRAE"
"6366","May",108551.203125,"CDDs_GLDAS (1970-2009 avg.)","SDN",28,"ASHRAE"
"6367","May",953.930541992188,"CDDs_GLDAS (1970-2009 avg.)","TGO",28,"ASHRAE"
"6368","May",0,"CDDs_GLDAS (1970-2009 avg.)","STP",28,"ASHRAE"
"6369","May",129.876129150391,"CDDs_GLDAS (1970-2009 avg.)","TZA",28,"ASHRAE"
"6370","May",75.2900009155273,"CDDs_GLDAS (1970-2009 avg.)","UGA",28,"ASHRAE"
"6371","May",13676.3251953125,"CDDs_GLDAS (1970-2009 avg.)","BFA",28,"ASHRAE"
"6372","May",0.167277038097382,"CDDs_GLDAS (1970-2009 avg.)","NAM",28,"ASHRAE"
"6373","May",0,"CDDs_GLDAS (1970-2009 avg.)","SWZ",28,"ASHRAE"
"6374","May",8.17771816253662,"CDDs_GLDAS (1970-2009 avg.)","ZMB",28,"ASHRAE"
"6375","May",9.20454216003418,"CDDs_GLDAS (1970-2009 avg.)","ZWE",28,"ASHRAE"
"6376","Jun",0.85485053062439,"CDDs_GLDAS (1970-2009 avg.)","AGO",28,"ASHRAE"
"6377","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","BHR",28,"ASHRAE"
"6378","Jun",1404.63293457031,"CDDs_GLDAS (1970-2009 avg.)","BEN",28,"ASHRAE"
"6379","Jun",43.8308067321777,"CDDs_GLDAS (1970-2009 avg.)","COG",28,"ASHRAE"
"6380","Jun",642.702087402344,"CDDs_GLDAS (1970-2009 avg.)","COD",28,"ASHRAE"
"6381","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","BDI",28,"ASHRAE"
"6382","Jun",1724.83142089844,"CDDs_GLDAS (1970-2009 avg.)","CMR",28,"ASHRAE"
"6383","Jun",58172.66796875,"CDDs_GLDAS (1970-2009 avg.)","TCD",28,"ASHRAE"
"6384","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","COM",28,"ASHRAE"
"6385","Jun",1210.48986816406,"CDDs_GLDAS (1970-2009 avg.)","CAF",28,"ASHRAE"
"6386","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","CPV",28,"ASHRAE"
"6387","Jun",1001.14135742188,"CDDs_GLDAS (1970-2009 avg.)","DJI",28,"ASHRAE"
"6388","Jun",0.415656507015228,"CDDs_GLDAS (1970-2009 avg.)","GNQ",28,"ASHRAE"
"6389","Jun",4061.34741210938,"CDDs_GLDAS (1970-2009 avg.)","ERI",28,"ASHRAE"
"6390","Jun",9195.4326171875,"CDDs_GLDAS (1970-2009 avg.)","ETH",28,"ASHRAE"
"6391","Jun",316.352996826172,"CDDs_GLDAS (1970-2009 avg.)","GMB",28,"ASHRAE"
"6392","Jun",47.7666702270508,"CDDs_GLDAS (1970-2009 avg.)","GAB",28,"ASHRAE"
"6393","Jun",1863.3125,"CDDs_GLDAS (1970-2009 avg.)","GHA",28,"ASHRAE"
"6394","Jun",1239.00305175781,"CDDs_GLDAS (1970-2009 avg.)","GIN",28,"ASHRAE"
"6395","Jun",1105.28234863281,"CDDs_GLDAS (1970-2009 avg.)","CIV",28,"ASHRAE"
"6396","Jun",1841.07189941406,"CDDs_GLDAS (1970-2009 avg.)","KEN",28,"ASHRAE"
"6397","Jun",38.5190734863281,"CDDs_GLDAS (1970-2009 avg.)","LBR",28,"ASHRAE"
"6398","Jun",0.147325024008751,"CDDs_GLDAS (1970-2009 avg.)","MDG",28,"ASHRAE"
"6399","Jun",63288.3359375,"CDDs_GLDAS (1970-2009 avg.)","MLI",28,"ASHRAE"
"6400","Jun",64448.48046875,"CDDs_GLDAS (1970-2009 avg.)","MRT",28,"ASHRAE"
"6401","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","MLT",28,"ASHRAE"
"6402","Jun",0.865972816944122,"CDDs_GLDAS (1970-2009 avg.)","MOZ",28,"ASHRAE"
"6403","Jun",0.0735549032688141,"CDDs_GLDAS (1970-2009 avg.)","MWI",28,"ASHRAE"
"6404","Jun",65034.9609375,"CDDs_GLDAS (1970-2009 avg.)","NER",28,"ASHRAE"
"6405","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","MYT",28,"ASHRAE"
"6406","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","ATF",28,"ASHRAE"
"6407","Jun",14023.298828125,"CDDs_GLDAS (1970-2009 avg.)","NGA",28,"ASHRAE"
"6408","Jun",562.0810546875,"CDDs_GLDAS (1970-2009 avg.)","GNB",28,"ASHRAE"
"6409","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","RWA",28,"ASHRAE"
"6410","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","SYC",28,"ASHRAE"
"6411","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","ZAF",28,"ASHRAE"
"6412","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","LSO",28,"ASHRAE"
"6413","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","BWA",28,"ASHRAE"
"6414","Jun",7496.0927734375,"CDDs_GLDAS (1970-2009 avg.)","SEN",28,"ASHRAE"
"6415","Jun",239.84895324707,"CDDs_GLDAS (1970-2009 avg.)","SLE",28,"ASHRAE"
"6416","Jun",9941.548828125,"CDDs_GLDAS (1970-2009 avg.)","SOM",28,"ASHRAE"
"6417","Jun",99496.953125,"CDDs_GLDAS (1970-2009 avg.)","SDN",28,"ASHRAE"
"6418","Jun",360.852966308594,"CDDs_GLDAS (1970-2009 avg.)","TGO",28,"ASHRAE"
"6419","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","STP",28,"ASHRAE"
"6420","Jun",5.51695442199707,"CDDs_GLDAS (1970-2009 avg.)","TZA",28,"ASHRAE"
"6421","Jun",15.9535932540894,"CDDs_GLDAS (1970-2009 avg.)","UGA",28,"ASHRAE"
"6422","Jun",8252.880859375,"CDDs_GLDAS (1970-2009 avg.)","BFA",28,"ASHRAE"
"6423","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","NAM",28,"ASHRAE"
"6424","Jun",0,"CDDs_GLDAS (1970-2009 avg.)","SWZ",28,"ASHRAE"
"6425","Jun",0.0852707028388977,"CDDs_GLDAS (1970-2009 avg.)","ZMB",28,"ASHRAE"
"6426","Jun",0.0505473166704178,"CDDs_GLDAS (1970-2009 avg.)","ZWE",28,"ASHRAE"
"6427","Jul",3.53029203414917,"CDDs_GLDAS (1970-2009 avg.)","AGO",28,"ASHRAE"
"6428","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","BHR",28,"ASHRAE"
"6429","Jul",497.941864013672,"CDDs_GLDAS (1970-2009 avg.)","BEN",28,"ASHRAE"
"6430","Jul",20.8707962036133,"CDDs_GLDAS (1970-2009 avg.)","COG",28,"ASHRAE"
"6431","Jul",470.565124511719,"CDDs_GLDAS (1970-2009 avg.)","COD",28,"ASHRAE"
"6432","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","BDI",28,"ASHRAE"
"6433","Jul",672.830871582031,"CDDs_GLDAS (1970-2009 avg.)","CMR",28,"ASHRAE"
"6434","Jul",44526.39453125,"CDDs_GLDAS (1970-2009 avg.)","TCD",28,"ASHRAE"
"6435","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","COM",28,"ASHRAE"
"6436","Jul",345.290740966797,"CDDs_GLDAS (1970-2009 avg.)","CAF",28,"ASHRAE"
"6437","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","CPV",28,"ASHRAE"
"6438","Jul",1145.81945800781,"CDDs_GLDAS (1970-2009 avg.)","DJI",28,"ASHRAE"
"6439","Jul",9.8156880994793e-05,"CDDs_GLDAS (1970-2009 avg.)","GNQ",28,"ASHRAE"
"6440","Jul",3478.43701171875,"CDDs_GLDAS (1970-2009 avg.)","ERI",28,"ASHRAE"
"6441","Jul",6822.78759765625,"CDDs_GLDAS (1970-2009 avg.)","ETH",28,"ASHRAE"
"6442","Jul",182.362457275391,"CDDs_GLDAS (1970-2009 avg.)","GMB",28,"ASHRAE"
"6443","Jul",1.15319967269897,"CDDs_GLDAS (1970-2009 avg.)","GAB",28,"ASHRAE"
"6444","Jul",597.721801757812,"CDDs_GLDAS (1970-2009 avg.)","GHA",28,"ASHRAE"
"6445","Jul",283.934356689453,"CDDs_GLDAS (1970-2009 avg.)","GIN",28,"ASHRAE"
"6446","Jul",112.367111206055,"CDDs_GLDAS (1970-2009 avg.)","CIV",28,"ASHRAE"
"6447","Jul",1050.43347167969,"CDDs_GLDAS (1970-2009 avg.)","KEN",28,"ASHRAE"
"6448","Jul",0.35142594575882,"CDDs_GLDAS (1970-2009 avg.)","LBR",28,"ASHRAE"
"6449","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","MDG",28,"ASHRAE"
"6450","Jul",46244.84765625,"CDDs_GLDAS (1970-2009 avg.)","MLI",28,"ASHRAE"
"6451","Jul",61472.1484375,"CDDs_GLDAS (1970-2009 avg.)","MRT",28,"ASHRAE"
"6452","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","MLT",28,"ASHRAE"
"6453","Jul",1.02803993225098,"CDDs_GLDAS (1970-2009 avg.)","MOZ",28,"ASHRAE"
"6454","Jul",0.0172443464398384,"CDDs_GLDAS (1970-2009 avg.)","MWI",28,"ASHRAE"
"6455","Jul",50783.640625,"CDDs_GLDAS (1970-2009 avg.)","NER",28,"ASHRAE"
"6456","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","MYT",28,"ASHRAE"
"6457","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","ATF",28,"ASHRAE"
"6458","Jul",5930.28564453125,"CDDs_GLDAS (1970-2009 avg.)","NGA",28,"ASHRAE"
"6459","Jul",190.357452392578,"CDDs_GLDAS (1970-2009 avg.)","GNB",28,"ASHRAE"
"6460","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","RWA",28,"ASHRAE"
"6461","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","SYC",28,"ASHRAE"
"6462","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","ZAF",28,"ASHRAE"
"6463","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","LSO",28,"ASHRAE"
"6464","Jul",0.0562542788684368,"CDDs_GLDAS (1970-2009 avg.)","BWA",28,"ASHRAE"
"6465","Jul",4740.564453125,"CDDs_GLDAS (1970-2009 avg.)","SEN",28,"ASHRAE"
"6466","Jul",15.265191078186,"CDDs_GLDAS (1970-2009 avg.)","SLE",28,"ASHRAE"
"6467","Jul",6806.513671875,"CDDs_GLDAS (1970-2009 avg.)","SOM",28,"ASHRAE"
"6468","Jul",79468.8515625,"CDDs_GLDAS (1970-2009 avg.)","SDN",28,"ASHRAE"
"6469","Jul",105.701362609863,"CDDs_GLDAS (1970-2009 avg.)","TGO",28,"ASHRAE"
"6470","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","STP",28,"ASHRAE"
"6471","Jul",0.662920117378235,"CDDs_GLDAS (1970-2009 avg.)","TZA",28,"ASHRAE"
"6472","Jul",12.6086902618408,"CDDs_GLDAS (1970-2009 avg.)","UGA",28,"ASHRAE"
"6473","Jul",3771.19458007812,"CDDs_GLDAS (1970-2009 avg.)","BFA",28,"ASHRAE"
"6474","Jul",0.0122633958235383,"CDDs_GLDAS (1970-2009 avg.)","NAM",28,"ASHRAE"
"6475","Jul",0,"CDDs_GLDAS (1970-2009 avg.)","SWZ",28,"ASHRAE"
"6476","Jul",0.507614552974701,"CDDs_GLDAS (1970-2009 avg.)","ZMB",28,"ASHRAE"
"6477","Jul",0.714411735534668,"CDDs_GLDAS (1970-2009 avg.)","ZWE",28,"ASHRAE"
"6478","Aug",39.7855224609375,"CDDs_GLDAS (1970-2009 avg.)","AGO",28,"ASHRAE"
"6479","Aug",0,"CDDs_GLDAS (1970-2009 avg.)","BHR",28,"ASHRAE"
"6480","Aug",198.197280883789,"CDDs_GLDAS (1970-2009 avg.)","BEN",28,"ASHRAE"
"6481","Aug",41.6565856933594,"CDDs_GLDAS (1970-2009 avg.)","COG",28,"ASHRAE"
"6482","Aug",928.313598632812,"CDDs_GLDAS (1970-2009 avg.)","COD",28,"ASHRAE"
"6483","Aug",0.0207718051970005,"CDDs_GLDAS (1970-2009 avg.)","BDI",28,"ASHRAE"
"6484","Aug",318.317352294922,"CDDs_GLDAS (1970-2009 avg.)","CMR",28,"ASHRAE"
"6485","Aug",33575.30859375,"CDDs_GLDAS (1970-2009 avg.)","TCD",28,"ASHRAE"
"6486","Aug",0,"CDDs_GLDAS (1970-2009 avg.)","COM",28,"ASHRAE"
"6487","Aug",132.086898803711,"CDDs_GLDAS (1970-2009 avg.)","CAF",28,"ASHRAE"
"6488","Aug",0,"CDDs_GLDAS (1970-2009 avg.)","CPV",28,"ASHRAE"
"6489","Aug",1019.23370361328,"CDDs_GLDAS (1970-2009 avg.)","DJI",28,"ASHRAE"
"6490","Aug",0.000320146471494809,"CDDs_GLDAS (1970-2009 avg.)","GNQ",28,"ASHRAE"
"6491","Aug",3043.06005859375,"CDDs_GLDAS (1970-2009 avg.)","ERI",28,"ASHRAE"
"6492","Aug",5954.15234375,"CDDs_GLDAS (1970-2009 avg.)","ETH",28,"ASHRAE"
"6493","Aug",118.325729370117,"CDDs_GLDAS (1970-2009 avg.)","GMB",28,"ASHRAE"
"6494","Aug",6.10718679428101,"CDDs_GLDAS (1970-2009 avg.)","GAB",28,"ASHRAE"
"6495","Aug",286.917816162109,"CDDs_GLDAS (1970-2009 avg.)","GHA",28,"ASHRAE"
"6496","Aug",61.1694297790527,"CDDs_GLDAS (1970-2009 avg.)","GIN",28,"ASHRAE"
"6497","Aug",24.6180324554443,"CDDs_GLDAS (1970-2009 avg.)","CIV",28,"ASHRAE"
"6498","Aug",1571.44372558594,"CDDs_GLDAS (1970-2009 avg.)","KEN",28,"ASHRAE"
"6499","Aug",0.0156939961016178,"CDDs_GLDAS (1970-2009 avg.)","LBR",28,"ASHRAE"
"6500","Aug",0.20050311088562,"CDDs_GLDAS (1970-2009 avg.)","MDG",28,"ASHRAE"
"6501","Aug",35688.359375,"CDDs_GLDAS (1970-2009 avg.)","MLI",28,"ASHRAE"
"6502","Aug",52872.01171875,"CDDs_GLDAS (1970-2009 avg.)","MRT",28,"ASHRAE"
"6503","Aug",0,"CDDs_GLDAS (1970-2009 avg.)","MLT",28,"ASHRAE"
"6504","Aug",39.7972259521484,"CDDs_GLDAS (1970-2009 avg.)","MOZ",28,"ASHRAE"
"6505","Aug",2.67606925964355,"CDDs_GLDAS (1970-2009 avg.)","MWI",28,"ASHRAE"
"6506","Aug",41289.4921875,"CDDs_GLDAS (1970-2009 avg.)","NER",28,"ASHRAE"
"6507","Aug",0,"CDDs_GLDAS (1970-2009 avg.)","MYT",28,"ASHRAE"
"6508","Aug",0,"CDDs_GLDAS (1970-2009 avg.)","ATF",28,"ASHRAE"
"6509","Aug",2915.72875976562,"CDDs_GLDAS (1970-2009 avg.)","NGA",28,"ASHRAE"
"6510","Aug",93.6836166381836,"CDDs_GLDAS (1970-2009 avg.)","GNB",28,"ASHRAE"
"6511","Aug",4.12425615650136e-05,"CDDs_GLDAS (1970-2009 avg.)","RWA",28,"ASHRAE"
"6512","Aug",0,"CDDs_GLDAS (1970-2009 avg.)","SYC",28,"ASHRAE"
"6513","Aug",2.79073524475098,"CDDs_GLDAS (1970-2009 avg.)","ZAF",28,"ASHRAE"
"6514","Aug",0,"CDDs_GLDAS (1970-2009 avg.)","LSO",28,"ASHRAE"
"6515","Aug",9.84046840667725,"CDDs_GLDAS (1970-2009 avg.)","BWA",28,"ASHRAE"
"6516","Aug",3379.123046875,"CDDs_GLDAS (1970-2009 avg.)","SEN",28,"ASHRAE"
"6517","Aug",8.98261451721191,"CDDs_GLDAS (1970-2009 avg.)","SLE",28,"ASHRAE"
"6518","Aug",6842.78466796875,"CDDs_GLDAS (1970-2009 avg.)","SOM",28,"ASHRAE"
"6519","Aug",72251.046875,"CDDs_GLDAS (1970-2009 avg.)","SDN",28,"ASHRAE"
"6520","Aug",53.9535675048828,"CDDs_GLDAS (1970-2009 avg.)","TGO",28,"ASHRAE"
"6521","Aug",0,"CDDs_GLDAS (1970-2009 avg.)","STP",28,"ASHRAE"
"6522","Aug",6.85059356689453,"CDDs_GLDAS (1970-2009 avg.)","TZA",28,"ASHRAE"
"6523","Aug",15.9601936340332,"CDDs_GLDAS (1970-2009 avg.)","UGA",28,"ASHRAE"
"6524","Aug",1947.74584960938,"CDDs_GLDAS (1970-2009 avg.)","BFA",28,"ASHRAE"
"6525","Aug",2.97992277145386,"CDDs_GLDAS (1970-2009 avg.)","NAM",28,"ASHRAE"
"6526","Aug",0.00922372657805681,"CDDs_GLDAS (1970-2009 avg.)","SWZ",28,"ASHRAE"
"6527","Aug",30.2454605102539,"CDDs_GLDAS (1970-2009 avg.)","ZMB",28,"ASHRAE"
"6528","Aug",24.6945667266846,"CDDs_GLDAS (1970-2009 avg.)","ZWE",28,"ASHRAE"
"6529","Sep",330.989654541016,"CDDs_GLDAS (1970-2009 avg.)","AGO",28,"ASHRAE"
"6530","Sep",0,"CDDs_GLDAS (1970-2009 avg.)","BHR",28,"ASHRAE"
"6531","Sep",424.829071044922,"CDDs_GLDAS (1970-2009 avg.)","BEN",28,"ASHRAE"
"6532","Sep",51.1084518432617,"CDDs_GLDAS (1970-2009 avg.)","COG",28,"ASHRAE"
"6533","Sep",1268.89489746094,"CDDs_GLDAS (1970-2009 avg.)","COD",28,"ASHRAE"
"6534","Sep",0.104384422302246,"CDDs_GLDAS (1970-2009 avg.)","BDI",28,"ASHRAE"
"6535","Sep",539.847045898438,"CDDs_GLDAS (1970-2009 avg.)","CMR",28,"ASHRAE"
"6536","Sep",31868.095703125,"CDDs_GLDAS (1970-2009 avg.)","TCD",28,"ASHRAE"
"6537","Sep",0,"CDDs_GLDAS (1970-2009 avg.)","COM",28,"ASHRAE"
"6538","Sep",166.802261352539,"CDDs_GLDAS (1970-2009 avg.)","CAF",28,"ASHRAE"
"6539","Sep",0,"CDDs_GLDAS (1970-2009 avg.)","CPV",28,"ASHRAE"
"6540","Sep",748.294372558594,"CDDs_GLDAS (1970-2009 avg.)","DJI",28,"ASHRAE"
"6541","Sep",0.0818013027310371,"CDDs_GLDAS (1970-2009 avg.)","GNQ",28,"ASHRAE"
"6542","Sep",2611.25805664062,"CDDs_GLDAS (1970-2009 avg.)","ERI",28,"ASHRAE"
"6543","Sep",6422.1787109375,"CDDs_GLDAS (1970-2009 avg.)","ETH",28,"ASHRAE"
"6544","Sep",118.327247619629,"CDDs_GLDAS (1970-2009 avg.)","GMB",28,"ASHRAE"
"6545","Sep",115.088645935059,"CDDs_GLDAS (1970-2009 avg.)","GAB",28,"ASHRAE"
"6546","Sep",613.288330078125,"CDDs_GLDAS (1970-2009 avg.)","GHA",28,"ASHRAE"
"6547","Sep",170.537887573242,"CDDs_GLDAS (1970-2009 avg.)","GIN",28,"ASHRAE"
"6548","Sep",181.755844116211,"CDDs_GLDAS (1970-2009 avg.)","CIV",28,"ASHRAE"
"6549","Sep",2840.51416015625,"CDDs_GLDAS (1970-2009 avg.)","KEN",28,"ASHRAE"
"6550","Sep",3.12006664276123,"CDDs_GLDAS (1970-2009 avg.)","LBR",28,"ASHRAE"
"6551","Sep",20.2206439971924,"CDDs_GLDAS (1970-2009 avg.)","MDG",28,"ASHRAE"
"6552","Sep",37810.0234375,"CDDs_GLDAS (1970-2009 avg.)","MLI",28,"ASHRAE"
"6553","Sep",43521.6015625,"CDDs_GLDAS (1970-2009 avg.)","MRT",28,"ASHRAE"
"6554","Sep",0,"CDDs_GLDAS (1970-2009 avg.)","MLT",28,"ASHRAE"
"6555","Sep",800.151062011719,"CDDs_GLDAS (1970-2009 avg.)","MOZ",28,"ASHRAE"
