"","ISO3",".id","id","continent","scenario","kwh","Country.x","Value","through_grid","through_mg","share_grid","share_mg","Country.y","Total_gen","Nuclear","Fossil","RES","Hydro","Non_hydro_res","Geothermal","VRES","Tidal","Solar","Wind","Biomass_waste","share_fossil","share_res","share_biomass","share_nuclear","ef","co2"
"54","CAF",3,"SSP370","Africa","kwh_S2",319062464,NA,NA,2389497.75,899097.4375,0.726601364340165,0.273398635659835,"        Central African Republic",0.1514,0,0.001,0.1504,0.15,4e-04,0,4e-04,0,4e-04,0,0,0.00660501981505945,0.993394980184941,0,0,9288.68947154047,104896006562160
"55","CIV",1,"Baseline","Africa","kwh_S0",151767136,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,16656954248249.6
"56","CIV",1,"Baseline","Africa","kwh_S1",196918608,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,50760889150538.3
"57","CIV",1,"Baseline","Africa","kwh_S2",450167680,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,93360222559605.4
"58","CIV",2,"SSP245","Africa","kwh_S0",186881968,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,17132764640111.6
"59","CIV",2,"SSP245","Africa","kwh_S1",215690624,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,57182082578649.7
"60","CIV",2,"SSP245","Africa","kwh_S2",495828640,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,104250569837819
"61","CIV",3,"SSP370","Africa","kwh_S0",190262592,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,17171375571575.1
"62","CIV",3,"SSP370","Africa","kwh_S1",217928864,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,57520709287956.7
"63","CIV",3,"SSP370","Africa","kwh_S2",501260736,"Côte d'Ivoire",435.226,4533153,0,1,0,"        Côte d’Ivoire",9.733,0,8.039,1.694,1.514,0.18,0,0.007,0,0.007,0,0.173,0.825952943593959,0.174047056406041,0.0177745813212781,0,435.226,104896006562160
